SearchBayesianSkopt: New best config found. Config 0: {'topK': 236, 'shrink': 448, 'similarity': 'dice', 'normalize': False} - results: ROC_AUC: 0.0875851, PRECISION: 0.0169676, PRECISION_RECALL_MIN_DEN: 0.0702604, RECALL: 0.0688286, MAP: 0.0292049, MRR: 0.0592590, NDCG: 0.0454810, F1: 0.0272239, HIT_RATE: 0.1696758, ARHR: 0.0641478, NOVELTY: 0.0049562, AVERAGE_POPULARITY: 0.0183679, DIVERSITY_MEAN_INTER_LIST: 0.9966678, DIVERSITY_HERFINDAHL: 0.9996474, COVERAGE_ITEM: 0.5168816, COVERAGE_ITEM_CORRECT: 0.0302599, COVERAGE_USER: 0.6481691, COVERAGE_USER_CORRECT: 0.0937461, DIVERSITY_GINI: 0.2396234, SHANNON_ENTROPY: 12.8021041, 
SearchBayesianSkopt: Config 395 is suboptimal. Config: {'topK': 1732, 'shrink': 1488, 'similarity': 'dice', 'normalize': False} - results: ROC_AUC: 0.0748828, PRECISION: 0.0146962, PRECISION_RECALL_MIN_DEN: 0.0610456, RECALL: 0.0598758, MAP: 0.0253691, MRR: 0.0502417, NDCG: 0.0394178, F1: 0.0235999, HIT_RATE: 0.1469618, ARHR: 0.0541625, NOVELTY: 0.0049837, AVERAGE_POPULARITY: 0.0186018, DIVERSITY_MEAN_INTER_LIST: 0.9951169, DIVERSITY_HERFINDAHL: 0.9994924, COVERAGE_ITEM: 0.4530895, COVERAGE_ITEM_CORRECT: 0.0261020, COVERAGE_USER: 0.6481691, COVERAGE_USER_CORRECT: 0.0817919, DIVERSITY_GINI: 0.1850932, SHANNON_ENTROPY: 12.3670324, 
SearchBayesianSkopt: Config 396 is suboptimal. Config: {'topK': 1958, 'shrink': 2472, 'similarity': 'dice', 'normalize': False} - results: ROC_AUC: 0.0741290, PRECISION: 0.0146962, PRECISION_RECALL_MIN_DEN: 0.0611641, RECALL: 0.0600072, MAP: 0.0250793, MRR: 0.0497073, NDCG: 0.0391729, F1: 0.0236101, HIT_RATE: 0.1469618, ARHR: 0.0536228, NOVELTY: 0.0049880, AVERAGE_POPULARITY: 0.0186052, DIVERSITY_MEAN_INTER_LIST: 0.9947114, DIVERSITY_HERFINDAHL: 0.9994518, COVERAGE_ITEM: 0.4482002, COVERAGE_ITEM_CORRECT: 0.0260635, COVERAGE_USER: 0.6481691, COVERAGE_USER_CORRECT: 0.0820435, DIVERSITY_GINI: 0.1815081, SHANNON_ENTROPY: 12.3226037, 
SearchBayesianSkopt: Config 397 is suboptimal. Config: {'topK': 341, 'shrink': 2825, 'similarity': 'dice', 'normalize': True} - results: ROC_AUC: 0.0833251, PRECISION: 0.0162104, PRECISION_RECALL_MIN_DEN: 0.0672267, RECALL: 0.0658435, MAP: 0.0284750, MRR: 0.0566950, NDCG: 0.0438600, F1: 0.0260159, HIT_RATE: 0.1621044, ARHR: 0.0612839, NOVELTY: 0.0049544, AVERAGE_POPULARITY: 0.0182138, DIVERSITY_MEAN_INTER_LIST: 0.9963684, DIVERSITY_HERFINDAHL: 0.9996175, COVERAGE_ITEM: 0.5035996, COVERAGE_ITEM_CORRECT: 0.0289894, COVERAGE_USER: 0.6481691, COVERAGE_USER_CORRECT: 0.0894677, DIVERSITY_GINI: 0.2267452, SHANNON_ENTROPY: 12.7051016, 
SearchBayesianSkopt: Config 398 is suboptimal. Config: {'topK': 472, 'shrink': 895, 'similarity': 'dice', 'normalize': True} - results: ROC_AUC: 0.0832924, PRECISION: 0.0160551, PRECISION_RECALL_MIN_DEN: 0.0663204, RECALL: 0.0649347, MAP: 0.0282745, MRR: 0.0567632, NDCG: 0.0434647, F1: 0.0257448, HIT_RATE: 0.1605513, ARHR: 0.0613708, NOVELTY: 0.0049651, AVERAGE_POPULARITY: 0.0183194, DIVERSITY_MEAN_INTER_LIST: 0.9963105, DIVERSITY_HERFINDAHL: 0.9996117, COVERAGE_ITEM: 0.4933205, COVERAGE_ITEM_CORRECT: 0.0286044, COVERAGE_USER: 0.6481691, COVERAGE_USER_CORRECT: 0.0883352, DIVERSITY_GINI: 0.2194544, SHANNON_ENTROPY: 12.6617439, 
SearchBayesianSkopt: Config 399 is suboptimal. Config: {'topK': 995, 'shrink': 1557, 'similarity': 'dice', 'normalize': True} - results: ROC_AUC: 0.0781895, PRECISION: 0.0152980, PRECISION_RECALL_MIN_DEN: 0.0628620, RECALL: 0.0615040, MAP: 0.0263176, MRR: 0.0528880, NDCG: 0.0408273, F1: 0.0245017, HIT_RATE: 0.1529800, ARHR: 0.0570597, NOVELTY: 0.0049695, AVERAGE_POPULARITY: 0.0182951, DIVERSITY_MEAN_INTER_LIST: 0.9956931, DIVERSITY_HERFINDAHL: 0.9995500, COVERAGE_ITEM: 0.4676035, COVERAGE_ITEM_CORRECT: 0.0271415, COVERAGE_USER: 0.6481691, COVERAGE_USER_CORRECT: 0.0850635, DIVERSITY_GINI: 0.1970429, SHANNON_ENTROPY: 12.4831637, 
SearchBayesianSkopt: Config 400 is suboptimal. Config: {'topK': 766, 'shrink': 2720, 'similarity': 'dice', 'normalize': True} - results: ROC_AUC: 0.0802986, PRECISION: 0.0153562, PRECISION_RECALL_MIN_DEN: 0.0637109, RECALL: 0.0624139, MAP: 0.0269350, MRR: 0.0538666, NDCG: 0.0415715, F1: 0.0246481, HIT_RATE: 0.1535624, ARHR: 0.0581308, NOVELTY: 0.0049671, AVERAGE_POPULARITY: 0.0183418, DIVERSITY_MEAN_INTER_LIST: 0.9958527, DIVERSITY_HERFINDAHL: 0.9995659, COVERAGE_ITEM: 0.4746102, COVERAGE_ITEM_CORRECT: 0.0273340, COVERAGE_USER: 0.6481691, COVERAGE_USER_CORRECT: 0.0850635, DIVERSITY_GINI: 0.2031894, SHANNON_ENTROPY: 12.5326077, 
SearchBayesianSkopt: Config 401 is suboptimal. Config: {'topK': 319, 'shrink': 1599, 'similarity': 'dice', 'normalize': False} - results: ROC_AUC: 0.0833370, PRECISION: 0.0162299, PRECISION_RECALL_MIN_DEN: 0.0673112, RECALL: 0.0659209, MAP: 0.0283303, MRR: 0.0566175, NDCG: 0.0437898, F1: 0.0260469, HIT_RATE: 0.1622986, ARHR: 0.0611819, NOVELTY: 0.0049537, AVERAGE_POPULARITY: 0.0182625, DIVERSITY_MEAN_INTER_LIST: 0.9964385, DIVERSITY_HERFINDAHL: 0.9996245, COVERAGE_ITEM: 0.5067565, COVERAGE_ITEM_CORRECT: 0.0290664, COVERAGE_USER: 0.6481691, COVERAGE_USER_CORRECT: 0.0897194, DIVERSITY_GINI: 0.2289737, SHANNON_ENTROPY: 12.7233679, 
SearchBayesianSkopt: Config 402 is suboptimal. Config: {'topK': 418, 'shrink': 1075, 'similarity': 'dice', 'normalize': True} - results: ROC_AUC: 0.0841216, PRECISION: 0.0160357, PRECISION_RECALL_MIN_DEN: 0.0670325, RECALL: 0.0656895, MAP: 0.0283408, MRR: 0.0570861, NDCG: 0.0437404, F1: 0.0257785, HIT_RATE: 0.1603572, ARHR: 0.0616619, NOVELTY: 0.0049639, AVERAGE_POPULARITY: 0.0182688, DIVERSITY_MEAN_INTER_LIST: 0.9963420, DIVERSITY_HERFINDAHL: 0.9996149, COVERAGE_ITEM: 0.4967469, COVERAGE_ITEM_CORRECT: 0.0285659, COVERAGE_USER: 0.6481691, COVERAGE_USER_CORRECT: 0.0883352, DIVERSITY_GINI: 0.2220397, SHANNON_ENTROPY: 12.6779257, 
SearchBayesianSkopt: Config 403 is suboptimal. Config: {'topK': 704, 'shrink': 1793, 'similarity': 'dice', 'normalize': False} - results: ROC_AUC: 0.0810281, PRECISION: 0.0155892, PRECISION_RECALL_MIN_DEN: 0.0645134, RECALL: 0.0631884, MAP: 0.0271457, MRR: 0.0541901, NDCG: 0.0419446, F1: 0.0250086, HIT_RATE: 0.1558921, ARHR: 0.0583886, NOVELTY: 0.0049679, AVERAGE_POPULARITY: 0.0182603, DIVERSITY_MEAN_INTER_LIST: 0.9959907, DIVERSITY_HERFINDAHL: 0.9995797, COVERAGE_ITEM: 0.4773436, COVERAGE_ITEM_CORRECT: 0.0277190, COVERAGE_USER: 0.6481691, COVERAGE_USER_CORRECT: 0.0865735, DIVERSITY_GINI: 0.2059316, SHANNON_ENTROPY: 12.5588611, 
SearchBayesianSkopt: Config 404 is suboptimal. Config: {'topK': 231, 'shrink': 1181, 'similarity': 'dice', 'normalize': True} - results: ROC_AUC: 0.0868234, PRECISION: 0.0167346, PRECISION_RECALL_MIN_DEN: 0.0691458, RECALL: 0.0677316, MAP: 0.0287951, MRR: 0.0584589, NDCG: 0.0448022, F1: 0.0268382, HIT_RATE: 0.1673461, ARHR: 0.0633754, NOVELTY: 0.0049587, AVERAGE_POPULARITY: 0.0183741, DIVERSITY_MEAN_INTER_LIST: 0.9966127, DIVERSITY_HERFINDAHL: 0.9996419, COVERAGE_ITEM: 0.5171511, COVERAGE_ITEM_CORRECT: 0.0299519, COVERAGE_USER: 0.6481691, COVERAGE_USER_CORRECT: 0.0923619, DIVERSITY_GINI: 0.2382895, SHANNON_ENTROPY: 12.7877636, 
SearchBayesianSkopt: Config 405 is suboptimal. Config: {'topK': 1275, 'shrink': 2556, 'similarity': 'dice', 'normalize': False} - results: ROC_AUC: 0.0763827, PRECISION: 0.0148709, PRECISION_RECALL_MIN_DEN: 0.0614443, RECALL: 0.0602008, MAP: 0.0257197, MRR: 0.0512620, NDCG: 0.0398591, F1: 0.0238503, HIT_RATE: 0.1487090, ARHR: 0.0552534, NOVELTY: 0.0049834, AVERAGE_POPULARITY: 0.0183575, DIVERSITY_MEAN_INTER_LIST: 0.9953080, DIVERSITY_HERFINDAHL: 0.9995115, COVERAGE_ITEM: 0.4605967, COVERAGE_ITEM_CORRECT: 0.0264485, COVERAGE_USER: 0.6481691, COVERAGE_USER_CORRECT: 0.0829244, DIVERSITY_GINI: 0.1909325, SHANNON_ENTROPY: 12.4188025, 
SearchBayesianSkopt: Config 406 is suboptimal. Config: {'topK': 511, 'shrink': 1403, 'similarity': 'dice', 'normalize': False} - results: ROC_AUC: 0.0821721, PRECISION: 0.0160551, PRECISION_RECALL_MIN_DEN: 0.0663836, RECALL: 0.0649675, MAP: 0.0279364, MRR: 0.0556549, NDCG: 0.0431094, F1: 0.0257474, HIT_RATE: 0.1605513, ARHR: 0.0601817, NOVELTY: 0.0049663, AVERAGE_POPULARITY: 0.0183316, DIVERSITY_MEAN_INTER_LIST: 0.9962214, DIVERSITY_HERFINDAHL: 0.9996028, COVERAGE_ITEM: 0.4887392, COVERAGE_ITEM_CORRECT: 0.0286814, COVERAGE_USER: 0.6481691, COVERAGE_USER_CORRECT: 0.0885869, DIVERSITY_GINI: 0.2159749, SHANNON_ENTROPY: 12.6345616, 
SearchBayesianSkopt: Config 407 is suboptimal. Config: {'topK': 1250, 'shrink': 1534, 'similarity': 'dice', 'normalize': False} - results: ROC_AUC: 0.0767394, PRECISION: 0.0149291, PRECISION_RECALL_MIN_DEN: 0.0617681, RECALL: 0.0605041, MAP: 0.0256767, MRR: 0.0514412, NDCG: 0.0399204, F1: 0.0239490, HIT_RATE: 0.1492914, ARHR: 0.0554612, NOVELTY: 0.0049803, AVERAGE_POPULARITY: 0.0183627, DIVERSITY_MEAN_INTER_LIST: 0.9954593, DIVERSITY_HERFINDAHL: 0.9995266, COVERAGE_ITEM: 0.4617517, COVERAGE_ITEM_CORRECT: 0.0265255, COVERAGE_USER: 0.6481691, COVERAGE_USER_CORRECT: 0.0833019, DIVERSITY_GINI: 0.1920654, SHANNON_ENTROPY: 12.4346367, 
SearchBayesianSkopt: Config 408 is suboptimal. Config: {'topK': 97, 'shrink': 2957, 'similarity': 'dice', 'normalize': True} - results: ROC_AUC: 0.0845155, PRECISION: 0.0172005, PRECISION_RECALL_MIN_DEN: 0.0690302, RECALL: 0.0675552, MAP: 0.0288070, MRR: 0.0574328, NDCG: 0.0447987, F1: 0.0274196, HIT_RATE: 0.1720054, ARHR: 0.0629476, NOVELTY: 0.0049506, AVERAGE_POPULARITY: 0.0184910, DIVERSITY_MEAN_INTER_LIST: 0.9969189, DIVERSITY_HERFINDAHL: 0.9996725, COVERAGE_ITEM: 0.5500674, COVERAGE_ITEM_CORRECT: 0.0311068, COVERAGE_USER: 0.6481691, COVERAGE_USER_CORRECT: 0.0922361, DIVERSITY_GINI: 0.2633701, SHANNON_ENTROPY: 12.9373155, 
SearchBayesianSkopt: Config 409 is suboptimal. Config: {'topK': 1881, 'shrink': 1493, 'similarity': 'dice', 'normalize': True} - results: ROC_AUC: 0.0745195, PRECISION: 0.0146573, PRECISION_RECALL_MIN_DEN: 0.0604706, RECALL: 0.0593058, MAP: 0.0252757, MRR: 0.0500409, NDCG: 0.0392110, F1: 0.0235054, HIT_RATE: 0.1465735, ARHR: 0.0540372, NOVELTY: 0.0049847, AVERAGE_POPULARITY: 0.0186290, DIVERSITY_MEAN_INTER_LIST: 0.9950070, DIVERSITY_HERFINDAHL: 0.9994814, COVERAGE_ITEM: 0.4499326, COVERAGE_ITEM_CORRECT: 0.0260250, COVERAGE_USER: 0.6481691, COVERAGE_USER_CORRECT: 0.0815402, DIVERSITY_GINI: 0.1829591, SHANNON_ENTROPY: 12.3473494, 
SearchBayesianSkopt: Config 410 is suboptimal. Config: {'topK': 1438, 'shrink': 1843, 'similarity': 'dice', 'normalize': False} - results: ROC_AUC: 0.0755815, PRECISION: 0.0146962, PRECISION_RECALL_MIN_DEN: 0.0612199, RECALL: 0.0600042, MAP: 0.0254463, MRR: 0.0508348, NDCG: 0.0395108, F1: 0.0236098, HIT_RATE: 0.1469618, ARHR: 0.0548369, NOVELTY: 0.0049809, AVERAGE_POPULARITY: 0.0184570, DIVERSITY_MEAN_INTER_LIST: 0.9952604, DIVERSITY_HERFINDAHL: 0.9995067, COVERAGE_ITEM: 0.4588258, COVERAGE_ITEM_CORRECT: 0.0261790, COVERAGE_USER: 0.6481691, COVERAGE_USER_CORRECT: 0.0816660, DIVERSITY_GINI: 0.1892409, SHANNON_ENTROPY: 12.4039570, 
SearchBayesianSkopt: Config 411 is suboptimal. Config: {'topK': 215, 'shrink': 591, 'similarity': 'dice', 'normalize': True} - results: ROC_AUC: 0.0871338, PRECISION: 0.0168123, PRECISION_RECALL_MIN_DEN: 0.0691821, RECALL: 0.0678021, MAP: 0.0289955, MRR: 0.0585259, NDCG: 0.0449756, F1: 0.0269436, HIT_RATE: 0.1681227, ARHR: 0.0634319, NOVELTY: 0.0049586, AVERAGE_POPULARITY: 0.0184395, DIVERSITY_MEAN_INTER_LIST: 0.9966873, DIVERSITY_HERFINDAHL: 0.9996494, COVERAGE_ITEM: 0.5207315, COVERAGE_ITEM_CORRECT: 0.0299904, COVERAGE_USER: 0.6481691, COVERAGE_USER_CORRECT: 0.0924877, DIVERSITY_GINI: 0.2416488, SHANNON_ENTROPY: 12.8132819, 
SearchBayesianSkopt: Config 412 is suboptimal. Config: {'topK': 165, 'shrink': 1455, 'similarity': 'dice', 'normalize': True} - results: ROC_AUC: 0.0875926, PRECISION: 0.0173947, PRECISION_RECALL_MIN_DEN: 0.0708670, RECALL: 0.0693596, MAP: 0.0296290, MRR: 0.0593211, NDCG: 0.0459873, F1: 0.0278139, HIT_RATE: 0.1739468, ARHR: 0.0645243, NOVELTY: 0.0049622, AVERAGE_POPULARITY: 0.0185384, DIVERSITY_MEAN_INTER_LIST: 0.9967712, DIVERSITY_HERFINDAHL: 0.9996578, COVERAGE_ITEM: 0.5287777, COVERAGE_ITEM_CORRECT: 0.0309528, COVERAGE_USER: 0.6481691, COVERAGE_USER_CORRECT: 0.0953819, DIVERSITY_GINI: 0.2482276, SHANNON_ENTROPY: 12.8524471, 
SearchBayesianSkopt: Config 413 is suboptimal. Config: {'topK': 1351, 'shrink': 1145, 'similarity': 'dice', 'normalize': False} - results: ROC_AUC: 0.0764790, PRECISION: 0.0147350, PRECISION_RECALL_MIN_DEN: 0.0615926, RECALL: 0.0604032, MAP: 0.0256071, MRR: 0.0512794, NDCG: 0.0397819, F1: 0.0236908, HIT_RATE: 0.1473500, ARHR: 0.0552546, NOVELTY: 0.0049804, AVERAGE_POPULARITY: 0.0184071, DIVERSITY_MEAN_INTER_LIST: 0.9954973, DIVERSITY_HERFINDAHL: 0.9995304, COVERAGE_ITEM: 0.4609432, COVERAGE_ITEM_CORRECT: 0.0262560, COVERAGE_USER: 0.6481691, COVERAGE_USER_CORRECT: 0.0822952, DIVERSITY_GINI: 0.1916960, SHANNON_ENTROPY: 12.4336853, 
SearchBayesianSkopt: Config 414 is suboptimal. Config: {'topK': 972, 'shrink': 1066, 'similarity': 'dice', 'normalize': False} - results: ROC_AUC: 0.0787586, PRECISION: 0.0152592, PRECISION_RECALL_MIN_DEN: 0.0626566, RECALL: 0.0613131, MAP: 0.0264931, MRR: 0.0531544, NDCG: 0.0409381, F1: 0.0244367, HIT_RATE: 0.1525917, ARHR: 0.0573611, NOVELTY: 0.0049688, AVERAGE_POPULARITY: 0.0182814, DIVERSITY_MEAN_INTER_LIST: 0.9957885, DIVERSITY_HERFINDAHL: 0.9995595, COVERAGE_ITEM: 0.4687969, COVERAGE_ITEM_CORRECT: 0.0270260, COVERAGE_USER: 0.6481691, COVERAGE_USER_CORRECT: 0.0848119, DIVERSITY_GINI: 0.1983048, SHANNON_ENTROPY: 12.4977700, 
SearchBayesianSkopt: Config 415 is suboptimal. Config: {'topK': 238, 'shrink': 308, 'similarity': 'dice', 'normalize': False} - results: ROC_AUC: 0.0879275, PRECISION: 0.0168899, PRECISION_RECALL_MIN_DEN: 0.0700194, RECALL: 0.0685974, MAP: 0.0293174, MRR: 0.0594470, NDCG: 0.0455220, F1: 0.0271059, HIT_RATE: 0.1688992, ARHR: 0.0644429, NOVELTY: 0.0049520, AVERAGE_POPULARITY: 0.0183550, DIVERSITY_MEAN_INTER_LIST: 0.9966961, DIVERSITY_HERFINDAHL: 0.9996503, COVERAGE_ITEM: 0.5177286, COVERAGE_ITEM_CORRECT: 0.0302214, COVERAGE_USER: 0.6481691, COVERAGE_USER_CORRECT: 0.0931169, DIVERSITY_GINI: 0.2412001, SHANNON_ENTROPY: 12.8132025, 
SearchBayesianSkopt: Config 416 is suboptimal. Config: {'topK': 1612, 'shrink': 211, 'similarity': 'dice', 'normalize': True} - results: ROC_AUC: 0.0789288, PRECISION: 0.0153562, PRECISION_RECALL_MIN_DEN: 0.0636043, RECALL: 0.0622674, MAP: 0.0267386, MRR: 0.0534000, NDCG: 0.0412579, F1: 0.0246367, HIT_RATE: 0.1535624, ARHR: 0.0579546, NOVELTY: 0.0049749, AVERAGE_POPULARITY: 0.0185286, DIVERSITY_MEAN_INTER_LIST: 0.9959161, DIVERSITY_HERFINDAHL: 0.9995723, COVERAGE_ITEM: 0.4676420, COVERAGE_ITEM_CORRECT: 0.0271415, COVERAGE_USER: 0.6481691, COVERAGE_USER_CORRECT: 0.0846860, DIVERSITY_GINI: 0.1988378, SHANNON_ENTROPY: 12.5149509, 
SearchBayesianSkopt: Config 417 is suboptimal. Config: {'topK': 1665, 'shrink': 2626, 'similarity': 'dice', 'normalize': False} - results: ROC_AUC: 0.0748676, PRECISION: 0.0145409, PRECISION_RECALL_MIN_DEN: 0.0606051, RECALL: 0.0594517, MAP: 0.0254600, MRR: 0.0505222, NDCG: 0.0393704, F1: 0.0233666, HIT_RATE: 0.1454087, ARHR: 0.0543555, NOVELTY: 0.0049849, AVERAGE_POPULARITY: 0.0185675, DIVERSITY_MEAN_INTER_LIST: 0.9949497, DIVERSITY_HERFINDAHL: 0.9994757, COVERAGE_ITEM: 0.4542445, COVERAGE_ITEM_CORRECT: 0.0257940, COVERAGE_USER: 0.6481691, COVERAGE_USER_CORRECT: 0.0811627, DIVERSITY_GINI: 0.1853052, SHANNON_ENTROPY: 12.3606882, 
SearchBayesianSkopt: Config 418 is suboptimal. Config: {'topK': 478, 'shrink': 2285, 'similarity': 'dice', 'normalize': True} - results: ROC_AUC: 0.0829795, PRECISION: 0.0159581, PRECISION_RECALL_MIN_DEN: 0.0660974, RECALL: 0.0647141, MAP: 0.0278958, MRR: 0.0559072, NDCG: 0.0430512, F1: 0.0256027, HIT_RATE: 0.1595807, ARHR: 0.0604137, NOVELTY: 0.0049665, AVERAGE_POPULARITY: 0.0182780, DIVERSITY_MEAN_INTER_LIST: 0.9962110, DIVERSITY_HERFINDAHL: 0.9996018, COVERAGE_ITEM: 0.4915111, COVERAGE_ITEM_CORRECT: 0.0284889, COVERAGE_USER: 0.6481691, COVERAGE_USER_CORRECT: 0.0880836, DIVERSITY_GINI: 0.2177901, SHANNON_ENTROPY: 12.6432843, 
SearchBayesianSkopt: Config 419 is suboptimal. Config: {'topK': 790, 'shrink': 1073, 'similarity': 'dice', 'normalize': True} - results: ROC_AUC: 0.0806233, PRECISION: 0.0154145, PRECISION_RECALL_MIN_DEN: 0.0636310, RECALL: 0.0622955, MAP: 0.0270053, MRR: 0.0543192, NDCG: 0.0416466, F1: 0.0247138, HIT_RATE: 0.1541448, ARHR: 0.0585970, NOVELTY: 0.0049672, AVERAGE_POPULARITY: 0.0183331, DIVERSITY_MEAN_INTER_LIST: 0.9959718, DIVERSITY_HERFINDAHL: 0.9995778, COVERAGE_ITEM: 0.4746487, COVERAGE_ITEM_CORRECT: 0.0274880, COVERAGE_USER: 0.6481691, COVERAGE_USER_CORRECT: 0.0854410, DIVERSITY_GINI: 0.2037183, SHANNON_ENTROPY: 12.5448473, 
SearchBayesianSkopt: Config 420 is suboptimal. Config: {'topK': 638, 'shrink': 287, 'similarity': 'dice', 'normalize': True} - results: ROC_AUC: 0.0827498, PRECISION: 0.0161716, PRECISION_RECALL_MIN_DEN: 0.0659256, RECALL: 0.0645182, MAP: 0.0279021, MRR: 0.0563680, NDCG: 0.0431155, F1: 0.0258611, HIT_RATE: 0.1617162, ARHR: 0.0611064, NOVELTY: 0.0049614, AVERAGE_POPULARITY: 0.0183337, DIVERSITY_MEAN_INTER_LIST: 0.9963056, DIVERSITY_HERFINDAHL: 0.9996112, COVERAGE_ITEM: 0.4850433, COVERAGE_ITEM_CORRECT: 0.0288739, COVERAGE_USER: 0.6481691, COVERAGE_USER_CORRECT: 0.0888386, DIVERSITY_GINI: 0.2150283, SHANNON_ENTROPY: 12.6416954, 
SearchBayesianSkopt: Config 421 is suboptimal. Config: {'topK': 858, 'shrink': 2429, 'similarity': 'dice', 'normalize': True} - results: ROC_AUC: 0.0796453, PRECISION: 0.0154727, PRECISION_RECALL_MIN_DEN: 0.0631198, RECALL: 0.0617128, MAP: 0.0267702, MRR: 0.0536968, NDCG: 0.0413051, F1: 0.0247421, HIT_RATE: 0.1547272, ARHR: 0.0579277, NOVELTY: 0.0049707, AVERAGE_POPULARITY: 0.0182931, DIVERSITY_MEAN_INTER_LIST: 0.9957724, DIVERSITY_HERFINDAHL: 0.9995579, COVERAGE_ITEM: 0.4716843, COVERAGE_ITEM_CORRECT: 0.0276420, COVERAGE_USER: 0.6481691, COVERAGE_USER_CORRECT: 0.0855669, DIVERSITY_GINI: 0.2005982, SHANNON_ENTROPY: 12.5112409, 
SearchBayesianSkopt: New best config found. Config 422: {'topK': 426, 'shrink': 78, 'similarity': 'dice', 'normalize': False} - results: ROC_AUC: 0.0885163, PRECISION: 0.0169676, PRECISION_RECALL_MIN_DEN: 0.0710080, RECALL: 0.0696570, MAP: 0.0306498, MRR: 0.0604618, NDCG: 0.0468276, F1: 0.0272881, HIT_RATE: 0.1696758, ARHR: 0.0657961, NOVELTY: 0.0049613, AVERAGE_POPULARITY: 0.0183247, DIVERSITY_MEAN_INTER_LIST: 0.9966971, DIVERSITY_HERFINDAHL: 0.9996504, COVERAGE_ITEM: 0.5203080, COVERAGE_ITEM_CORRECT: 0.0302214, COVERAGE_USER: 0.6481691, COVERAGE_USER_CORRECT: 0.0918586, DIVERSITY_GINI: 0.2443172, SHANNON_ENTROPY: 12.8303944, 
SearchBayesianSkopt: Best config evaluated with evaluator_test. Config: {'topK': 426, 'shrink': 78, 'similarity': 'dice', 'normalize': False} - results:
CUTOFF: 10 - ROC_AUC: 0.0890171, PRECISION: 0.0186908, PRECISION_RECALL_MIN_DEN: 0.0644188, RECALL: 0.0620890, MAP: 0.0278346, MRR: 0.0611476, NDCG: 0.0435138, F1: 0.0287322, HIT_RATE: 0.1869075, ARHR: 0.0684689, NOVELTY: 0.0049631, AVERAGE_POPULARITY: 0.0183170, DIVERSITY_MEAN_INTER_LIST: 0.9966570, DIVERSITY_HERFINDAHL: 0.9996479, COVERAGE_ITEM: 0.5474110, COVERAGE_ITEM_CORRECT: 0.0349952, COVERAGE_USER: 0.7035359, COVERAGE_USER_CORRECT: 0.1041903, DIVERSITY_GINI: 0.2541092, SHANNON_ENTROPY: 12.8790369, 

SearchBayesianSkopt: Config 423 is suboptimal. Config: {'topK': 348, 'shrink': 107, 'similarity': 'dice', 'normalize': True} - results: ROC_AUC: 0.0876407, PRECISION: 0.0170064, PRECISION_RECALL_MIN_DEN: 0.0708985, RECALL: 0.0694659, MAP: 0.0300808, MRR: 0.0598761, NDCG: 0.0462769, F1: 0.0273236, HIT_RATE: 0.1700641, ARHR: 0.0650004, NOVELTY: 0.0049486, AVERAGE_POPULARITY: 0.0182622, DIVERSITY_MEAN_INTER_LIST: 0.9966979, DIVERSITY_HERFINDAHL: 0.9996504, COVERAGE_ITEM: 0.5202695, COVERAGE_ITEM_CORRECT: 0.0304524, COVERAGE_USER: 0.6481691, COVERAGE_USER_CORRECT: 0.0929911, DIVERSITY_GINI: 0.2438359, SHANNON_ENTROPY: 12.8269688, 
SearchBayesianSkopt: Config 424 is suboptimal. Config: {'topK': 1806, 'shrink': 1884, 'similarity': 'dice', 'normalize': True} - results: ROC_AUC: 0.0743038, PRECISION: 0.0145991, PRECISION_RECALL_MIN_DEN: 0.0605515, RECALL: 0.0593787, MAP: 0.0251646, MRR: 0.0494083, NDCG: 0.0390768, F1: 0.0234361, HIT_RATE: 0.1459911, ARHR: 0.0534388, NOVELTY: 0.0049862, AVERAGE_POPULARITY: 0.0185997, DIVERSITY_MEAN_INTER_LIST: 0.9949462, DIVERSITY_HERFINDAHL: 0.9994753, COVERAGE_ITEM: 0.4508181, COVERAGE_ITEM_CORRECT: 0.0259480, COVERAGE_USER: 0.6481691, COVERAGE_USER_CORRECT: 0.0807852, DIVERSITY_GINI: 0.1834296, SHANNON_ENTROPY: 12.3473753, 
SearchBayesianSkopt: Config 425 is suboptimal. Config: {'topK': 1442, 'shrink': 2628, 'similarity': 'dice', 'normalize': True} - results: ROC_AUC: 0.0751661, PRECISION: 0.0147156, PRECISION_RECALL_MIN_DEN: 0.0612975, RECALL: 0.0600615, MAP: 0.0253310, MRR: 0.0506563, NDCG: 0.0394204, F1: 0.0236393, HIT_RATE: 0.1471559, ARHR: 0.0546332, NOVELTY: 0.0049829, AVERAGE_POPULARITY: 0.0184350, DIVERSITY_MEAN_INTER_LIST: 0.9951636, DIVERSITY_HERFINDAHL: 0.9994970, COVERAGE_ITEM: 0.4583253, COVERAGE_ITEM_CORRECT: 0.0261790, COVERAGE_USER: 0.6481691, COVERAGE_USER_CORRECT: 0.0817919, DIVERSITY_GINI: 0.1887436, SHANNON_ENTROPY: 12.3956317, 
