SearchBayesianSkopt: New best config found. Config 0: {'topK': 236, 'shrink': 448, 'similarity': 'dice', 'normalize': False} - results: ROC_AUC: 0.1228544, PRECISION: 0.0248495, PRECISION_RECALL_MIN_DEN: 0.0933659, RECALL: 0.0912320, MAP: 0.0417456, MRR: 0.0860834, NDCG: 0.0638661, F1: 0.0390600, HIT_RATE: 0.2484954, ARHR: 0.0969772, NOVELTY: 0.0046477, AVERAGE_POPULARITY: 0.1256616, DIVERSITY_MEAN_INTER_LIST: 0.9778901, DIVERSITY_HERFINDAHL: 0.9977700, COVERAGE_ITEM: 0.3403272, COVERAGE_ITEM_CORRECT: 0.0245236, COVERAGE_USER: 0.6481691, COVERAGE_USER_CORRECT: 0.1263370, DIVERSITY_GINI: 0.0915736, SHANNON_ENTROPY: 10.7694089, 
SearchBayesianSkopt: Config 489 is suboptimal. Config: {'topK': 1897, 'shrink': 2415, 'similarity': 'dice', 'normalize': True} - results: ROC_AUC: 0.1153528, PRECISION: 0.0228305, PRECISION_RECALL_MIN_DEN: 0.0874562, RECALL: 0.0854743, MAP: 0.0387844, MRR: 0.0798598, NDCG: 0.0594447, F1: 0.0360357, HIT_RATE: 0.2283052, ARHR: 0.0890349, NOVELTY: 0.0045200, AVERAGE_POPULARITY: 0.1616144, DIVERSITY_MEAN_INTER_LIST: 0.9608110, DIVERSITY_HERFINDAHL: 0.9960625, COVERAGE_ITEM: 0.3075650, COVERAGE_ITEM_CORRECT: 0.0207507, COVERAGE_USER: 0.6481691, COVERAGE_USER_CORRECT: 0.1192903, DIVERSITY_GINI: 0.0719612, SHANNON_ENTROPY: 10.1472510, 
SearchBayesianSkopt: Config 490 is suboptimal. Config: {'topK': 677, 'shrink': 340, 'similarity': 'dice', 'normalize': True} - results: ROC_AUC: 0.1197734, PRECISION: 0.0240924, PRECISION_RECALL_MIN_DEN: 0.0913671, RECALL: 0.0892868, MAP: 0.0406846, MRR: 0.0835400, NDCG: 0.0622334, F1: 0.0379458, HIT_RATE: 0.2409241, ARHR: 0.0938546, NOVELTY: 0.0045412, AVERAGE_POPULARITY: 0.1547125, DIVERSITY_MEAN_INTER_LIST: 0.9651092, DIVERSITY_HERFINDAHL: 0.9964922, COVERAGE_ITEM: 0.3129933, COVERAGE_ITEM_CORRECT: 0.0224832, COVERAGE_USER: 0.6481691, COVERAGE_USER_CORRECT: 0.1234428, DIVERSITY_GINI: 0.0749567, SHANNON_ENTROPY: 10.2579897, 
SearchBayesianSkopt: Config 491 is suboptimal. Config: {'topK': 666, 'shrink': 2517, 'similarity': 'dice', 'normalize': True} - results: ROC_AUC: 0.1177266, PRECISION: 0.0235682, PRECISION_RECALL_MIN_DEN: 0.0901302, RECALL: 0.0881063, MAP: 0.0398163, MRR: 0.0817625, NDCG: 0.0610835, F1: 0.0371886, HIT_RATE: 0.2356824, ARHR: 0.0914638, NOVELTY: 0.0045454, AVERAGE_POPULARITY: 0.1538182, DIVERSITY_MEAN_INTER_LIST: 0.9653814, DIVERSITY_HERFINDAHL: 0.9965194, COVERAGE_ITEM: 0.3147257, COVERAGE_ITEM_CORRECT: 0.0219827, COVERAGE_USER: 0.6481691, COVERAGE_USER_CORRECT: 0.1218070, DIVERSITY_GINI: 0.0756802, SHANNON_ENTROPY: 10.2748300, 
SearchBayesianSkopt: Config 492 is suboptimal. Config: {'topK': 1964, 'shrink': 123, 'similarity': 'dice', 'normalize': False} - results: ROC_AUC: 0.1207227, PRECISION: 0.0240148, PRECISION_RECALL_MIN_DEN: 0.0917912, RECALL: 0.0897783, MAP: 0.0412602, MRR: 0.0851193, NDCG: 0.0629370, F1: 0.0378934, HIT_RATE: 0.2401475, ARHR: 0.0953987, NOVELTY: 0.0045310, AVERAGE_POPULARITY: 0.1587378, DIVERSITY_MEAN_INTER_LIST: 0.9632840, DIVERSITY_HERFINDAHL: 0.9963097, COVERAGE_ITEM: 0.3114918, COVERAGE_ITEM_CORRECT: 0.0221367, COVERAGE_USER: 0.6481691, COVERAGE_USER_CORRECT: 0.1235686, DIVERSITY_GINI: 0.0742385, SHANNON_ENTROPY: 10.2168481, 
SearchBayesianSkopt: Config 493 is suboptimal. Config: {'topK': 353, 'shrink': 2547, 'similarity': 'dice', 'normalize': True} - results: ROC_AUC: 0.1185769, PRECISION: 0.0240148, PRECISION_RECALL_MIN_DEN: 0.0912353, RECALL: 0.0891103, MAP: 0.0405461, MRR: 0.0832068, NDCG: 0.0620646, F1: 0.0378336, HIT_RATE: 0.2401475, ARHR: 0.0934062, NOVELTY: 0.0045986, AVERAGE_POPULARITY: 0.1389370, DIVERSITY_MEAN_INTER_LIST: 0.9727456, DIVERSITY_HERFINDAHL: 0.9972557, COVERAGE_ITEM: 0.3275072, COVERAGE_ITEM_CORRECT: 0.0230606, COVERAGE_USER: 0.6481691, COVERAGE_USER_CORRECT: 0.1233170, DIVERSITY_GINI: 0.0834700, SHANNON_ENTROPY: 10.5385554, 
SearchBayesianSkopt: Config 494 is suboptimal. Config: {'topK': 1374, 'shrink': 1159, 'similarity': 'dice', 'normalize': False} - results: ROC_AUC: 0.1160090, PRECISION: 0.0231217, PRECISION_RECALL_MIN_DEN: 0.0880170, RECALL: 0.0859792, MAP: 0.0392050, MRR: 0.0803932, NDCG: 0.0599347, F1: 0.0364431, HIT_RATE: 0.2312172, ARHR: 0.0899778, NOVELTY: 0.0045211, AVERAGE_POPULARITY: 0.1610934, DIVERSITY_MEAN_INTER_LIST: 0.9612764, DIVERSITY_HERFINDAHL: 0.9961090, COVERAGE_ITEM: 0.3081424, COVERAGE_ITEM_CORRECT: 0.0210202, COVERAGE_USER: 0.6481691, COVERAGE_USER_CORRECT: 0.1196678, DIVERSITY_GINI: 0.0722279, SHANNON_ENTROPY: 10.1563700, 
SearchBayesianSkopt: Config 495 is suboptimal. Config: {'topK': 1506, 'shrink': 2537, 'similarity': 'dice', 'normalize': True} - results: ROC_AUC: 0.1153378, PRECISION: 0.0228693, PRECISION_RECALL_MIN_DEN: 0.0874839, RECALL: 0.0854920, MAP: 0.0388658, MRR: 0.0801183, NDCG: 0.0595306, F1: 0.0360857, HIT_RATE: 0.2286935, ARHR: 0.0893779, NOVELTY: 0.0045211, AVERAGE_POPULARITY: 0.1612085, DIVERSITY_MEAN_INTER_LIST: 0.9610574, DIVERSITY_HERFINDAHL: 0.9960871, COVERAGE_ITEM: 0.3077960, COVERAGE_ITEM_CORRECT: 0.0207892, COVERAGE_USER: 0.6481691, COVERAGE_USER_CORRECT: 0.1192903, DIVERSITY_GINI: 0.0720741, SHANNON_ENTROPY: 10.1523208, 
SearchBayesianSkopt: Config 496 is suboptimal. Config: {'topK': 895, 'shrink': 1012, 'similarity': 'dice', 'normalize': True} - results: ROC_AUC: 0.1175798, PRECISION: 0.0233935, PRECISION_RECALL_MIN_DEN: 0.0895664, RECALL: 0.0875409, MAP: 0.0396663, MRR: 0.0814397, NDCG: 0.0607651, F1: 0.0369207, HIT_RATE: 0.2339352, ARHR: 0.0910742, NOVELTY: 0.0045311, AVERAGE_POPULARITY: 0.1582532, DIVERSITY_MEAN_INTER_LIST: 0.9629736, DIVERSITY_HERFINDAHL: 0.9962787, COVERAGE_ITEM: 0.3106064, COVERAGE_ITEM_CORRECT: 0.0214822, COVERAGE_USER: 0.6481691, COVERAGE_USER_CORRECT: 0.1213036, DIVERSITY_GINI: 0.0736426, SHANNON_ENTROPY: 10.2039368, 
SearchBayesianSkopt: Config 497 is suboptimal. Config: {'topK': 1120, 'shrink': 577, 'similarity': 'dice', 'normalize': False} - results: ROC_AUC: 0.1178379, PRECISION: 0.0232964, PRECISION_RECALL_MIN_DEN: 0.0885309, RECALL: 0.0864759, MAP: 0.0396193, MRR: 0.0815100, NDCG: 0.0604908, F1: 0.0367047, HIT_RATE: 0.2329645, ARHR: 0.0912716, NOVELTY: 0.0045232, AVERAGE_POPULARITY: 0.1603840, DIVERSITY_MEAN_INTER_LIST: 0.9618758, DIVERSITY_HERFINDAHL: 0.9961689, COVERAGE_ITEM: 0.3087199, COVERAGE_ITEM_CORRECT: 0.0212897, COVERAGE_USER: 0.6481691, COVERAGE_USER_CORRECT: 0.1205486, DIVERSITY_GINI: 0.0725902, SHANNON_ENTROPY: 10.1697125, 
SearchBayesianSkopt: Config 498 is suboptimal. Config: {'topK': 331, 'shrink': 1117, 'similarity': 'dice', 'normalize': True} - results: ROC_AUC: 0.1196544, PRECISION: 0.0244419, PRECISION_RECALL_MIN_DEN: 0.0918302, RECALL: 0.0896465, MAP: 0.0409596, MRR: 0.0845346, NDCG: 0.0626812, F1: 0.0384110, HIT_RATE: 0.2444186, ARHR: 0.0950725, NOVELTY: 0.0046052, AVERAGE_POPULARITY: 0.1372183, DIVERSITY_MEAN_INTER_LIST: 0.9735191, DIVERSITY_HERFINDAHL: 0.9973330, COVERAGE_ITEM: 0.3290857, COVERAGE_ITEM_CORRECT: 0.0234456, COVERAGE_USER: 0.6481691, COVERAGE_USER_CORRECT: 0.1247011, DIVERSITY_GINI: 0.0844863, SHANNON_ENTROPY: 10.5681719, 
SearchBayesianSkopt: Config 499 is suboptimal. Config: {'topK': 1315, 'shrink': 1769, 'similarity': 'dice', 'normalize': True} - results: ROC_AUC: 0.1156307, PRECISION: 0.0231023, PRECISION_RECALL_MIN_DEN: 0.0880100, RECALL: 0.0860004, MAP: 0.0391647, MRR: 0.0802523, NDCG: 0.0599224, F1: 0.0364209, HIT_RATE: 0.2310231, ARHR: 0.0897098, NOVELTY: 0.0045221, AVERAGE_POPULARITY: 0.1607937, DIVERSITY_MEAN_INTER_LIST: 0.9613898, DIVERSITY_HERFINDAHL: 0.9961203, COVERAGE_ITEM: 0.3082194, COVERAGE_ITEM_CORRECT: 0.0210202, COVERAGE_USER: 0.6481691, COVERAGE_USER_CORRECT: 0.1200453, DIVERSITY_GINI: 0.0722542, SHANNON_ENTROPY: 10.1588991, 
SearchBayesianSkopt: Config 500 is suboptimal. Config: {'topK': 200, 'shrink': 2842, 'similarity': 'dice', 'normalize': False} - results: ROC_AUC: 0.1183570, PRECISION: 0.0243642, PRECISION_RECALL_MIN_DEN: 0.0910010, RECALL: 0.0888986, MAP: 0.0405769, MRR: 0.0833936, NDCG: 0.0621926, F1: 0.0382463, HIT_RATE: 0.2436420, ARHR: 0.0939048, NOVELTY: 0.0046795, AVERAGE_POPULARITY: 0.1182427, DIVERSITY_MEAN_INTER_LIST: 0.9804212, DIVERSITY_HERFINDAHL: 0.9980231, COVERAGE_ITEM: 0.3495284, COVERAGE_ITEM_CORRECT: 0.0249856, COVERAGE_USER: 0.6481691, COVERAGE_USER_CORRECT: 0.1240720, DIVERSITY_GINI: 0.0974297, SHANNON_ENTROPY: 10.9185850, 
SearchBayesianSkopt: Config 501 is suboptimal. Config: {'topK': 1661, 'shrink': 2847, 'similarity': 'dice', 'normalize': False} - results: ROC_AUC: 0.1151045, PRECISION: 0.0227917, PRECISION_RECALL_MIN_DEN: 0.0873203, RECALL: 0.0853472, MAP: 0.0387734, MRR: 0.0798611, NDCG: 0.0593941, F1: 0.0359761, HIT_RATE: 0.2279169, ARHR: 0.0890487, NOVELTY: 0.0045204, AVERAGE_POPULARITY: 0.1614390, DIVERSITY_MEAN_INTER_LIST: 0.9608932, DIVERSITY_HERFINDAHL: 0.9960707, COVERAGE_ITEM: 0.3074880, COVERAGE_ITEM_CORRECT: 0.0207122, COVERAGE_USER: 0.6481691, COVERAGE_USER_CORRECT: 0.1189128, DIVERSITY_GINI: 0.0719496, SHANNON_ENTROPY: 10.1482121, 
SearchBayesianSkopt: Config 502 is suboptimal. Config: {'topK': 1734, 'shrink': 1302, 'similarity': 'dice', 'normalize': False} - results: ROC_AUC: 0.1158042, PRECISION: 0.0230829, PRECISION_RECALL_MIN_DEN: 0.0879199, RECALL: 0.0858886, MAP: 0.0389791, MRR: 0.0802014, NDCG: 0.0597382, F1: 0.0363867, HIT_RATE: 0.2308290, ARHR: 0.0897080, NOVELTY: 0.0045197, AVERAGE_POPULARITY: 0.1616075, DIVERSITY_MEAN_INTER_LIST: 0.9609284, DIVERSITY_HERFINDAHL: 0.9960742, COVERAGE_ITEM: 0.3076420, COVERAGE_ITEM_CORRECT: 0.0208662, COVERAGE_USER: 0.6481691, COVERAGE_USER_CORRECT: 0.1196678, DIVERSITY_GINI: 0.0720023, SHANNON_ENTROPY: 10.1486443, 
SearchBayesianSkopt: Config 503 is suboptimal. Config: {'topK': 503, 'shrink': 381, 'similarity': 'dice', 'normalize': False} - results: ROC_AUC: 0.1194966, PRECISION: 0.0244419, PRECISION_RECALL_MIN_DEN: 0.0923682, RECALL: 0.0902532, MAP: 0.0409008, MRR: 0.0839771, NDCG: 0.0627215, F1: 0.0384664, HIT_RATE: 0.2444186, ARHR: 0.0944253, NOVELTY: 0.0045608, AVERAGE_POPULARITY: 0.1491507, DIVERSITY_MEAN_INTER_LIST: 0.9679513, DIVERSITY_HERFINDAHL: 0.9967763, COVERAGE_ITEM: 0.3186141, COVERAGE_ITEM_CORRECT: 0.0228296, COVERAGE_USER: 0.6481691, COVERAGE_USER_CORRECT: 0.1245753, DIVERSITY_GINI: 0.0779123, SHANNON_ENTROPY: 10.3536273, 
SearchBayesianSkopt: Config 504 is suboptimal. Config: {'topK': 1676, 'shrink': 1288, 'similarity': 'dice', 'normalize': True} - results: ROC_AUC: 0.1156829, PRECISION: 0.0231217, PRECISION_RECALL_MIN_DEN: 0.0879587, RECALL: 0.0859209, MAP: 0.0389835, MRR: 0.0802147, NDCG: 0.0597576, F1: 0.0364379, HIT_RATE: 0.2312172, ARHR: 0.0897407, NOVELTY: 0.0045198, AVERAGE_POPULARITY: 0.1615989, DIVERSITY_MEAN_INTER_LIST: 0.9609427, DIVERSITY_HERFINDAHL: 0.9960756, COVERAGE_ITEM: 0.3076420, COVERAGE_ITEM_CORRECT: 0.0209432, COVERAGE_USER: 0.6481691, COVERAGE_USER_CORRECT: 0.1197936, DIVERSITY_GINI: 0.0720079, SHANNON_ENTROPY: 10.1491432, 
SearchBayesianSkopt: Config 505 is suboptimal. Config: {'topK': 480, 'shrink': 1967, 'similarity': 'dice', 'normalize': False} - results: ROC_AUC: 0.1178107, PRECISION: 0.0240536, PRECISION_RECALL_MIN_DEN: 0.0913973, RECALL: 0.0892881, MAP: 0.0404086, MRR: 0.0824268, NDCG: 0.0619355, F1: 0.0378978, HIT_RATE: 0.2405358, ARHR: 0.0923972, NOVELTY: 0.0045680, AVERAGE_POPULARITY: 0.1470927, DIVERSITY_MEAN_INTER_LIST: 0.9689438, DIVERSITY_HERFINDAHL: 0.9968756, COVERAGE_ITEM: 0.3209625, COVERAGE_ITEM_CORRECT: 0.0226372, COVERAGE_USER: 0.6481691, COVERAGE_USER_CORRECT: 0.1234428, DIVERSITY_GINI: 0.0791718, SHANNON_ENTROPY: 10.3935195, 
SearchBayesianSkopt: Config 506 is suboptimal. Config: {'topK': 101, 'shrink': 2502, 'similarity': 'dice', 'normalize': True} - results: ROC_AUC: 0.1200566, PRECISION: 0.0240730, PRECISION_RECALL_MIN_DEN: 0.0896975, RECALL: 0.0876103, MAP: 0.0415572, MRR: 0.0853938, NDCG: 0.0627655, F1: 0.0377683, HIT_RATE: 0.2407300, ARHR: 0.0958287, NOVELTY: 0.0047997, AVERAGE_POPULARITY: 0.0927752, DIVERSITY_MEAN_INTER_LIST: 0.9868965, DIVERSITY_HERFINDAHL: 0.9986705, COVERAGE_ITEM: 0.3885659, COVERAGE_ITEM_CORRECT: 0.0270645, COVERAGE_USER: 0.6481691, COVERAGE_USER_CORRECT: 0.1220586, DIVERSITY_GINI: 0.1239962, SHANNON_ENTROPY: 11.4447599, 
SearchBayesianSkopt: Config 507 is suboptimal. Config: {'topK': 1380, 'shrink': 1458, 'similarity': 'dice', 'normalize': False} - results: ROC_AUC: 0.1156184, PRECISION: 0.0231606, PRECISION_RECALL_MIN_DEN: 0.0880479, RECALL: 0.0860166, MAP: 0.0392012, MRR: 0.0803958, NDCG: 0.0599554, F1: 0.0364947, HIT_RATE: 0.2316055, ARHR: 0.0899539, NOVELTY: 0.0045216, AVERAGE_POPULARITY: 0.1609803, DIVERSITY_MEAN_INTER_LIST: 0.9612810, DIVERSITY_HERFINDAHL: 0.9961094, COVERAGE_ITEM: 0.3081809, COVERAGE_ITEM_CORRECT: 0.0209817, COVERAGE_USER: 0.6481691, COVERAGE_USER_CORRECT: 0.1197936, DIVERSITY_GINI: 0.0722439, SHANNON_ENTROPY: 10.1574839, 
SearchBayesianSkopt: Config 508 is suboptimal. Config: {'topK': 1951, 'shrink': 1364, 'similarity': 'dice', 'normalize': False} - results: ROC_AUC: 0.1156802, PRECISION: 0.0230829, PRECISION_RECALL_MIN_DEN: 0.0879328, RECALL: 0.0859060, MAP: 0.0389599, MRR: 0.0801394, NDCG: 0.0597226, F1: 0.0363883, HIT_RATE: 0.2308290, ARHR: 0.0896074, NOVELTY: 0.0045197, AVERAGE_POPULARITY: 0.1616550, DIVERSITY_MEAN_INTER_LIST: 0.9608900, DIVERSITY_HERFINDAHL: 0.9960703, COVERAGE_ITEM: 0.3076420, COVERAGE_ITEM_CORRECT: 0.0208277, COVERAGE_USER: 0.6481691, COVERAGE_USER_CORRECT: 0.1197936, DIVERSITY_GINI: 0.0720073, SHANNON_ENTROPY: 10.1484005, 
SearchBayesianSkopt: Config 509 is suboptimal. Config: {'topK': 1253, 'shrink': 2143, 'similarity': 'dice', 'normalize': True} - results: ROC_AUC: 0.1156948, PRECISION: 0.0229858, PRECISION_RECALL_MIN_DEN: 0.0878690, RECALL: 0.0858771, MAP: 0.0391347, MRR: 0.0802765, NDCG: 0.0598548, F1: 0.0362650, HIT_RATE: 0.2298583, ARHR: 0.0896284, NOVELTY: 0.0045226, AVERAGE_POPULARITY: 0.1606456, DIVERSITY_MEAN_INTER_LIST: 0.9614850, DIVERSITY_HERFINDAHL: 0.9961298, COVERAGE_ITEM: 0.3083734, COVERAGE_ITEM_CORRECT: 0.0210587, COVERAGE_USER: 0.6481691, COVERAGE_USER_CORRECT: 0.1196678, DIVERSITY_GINI: 0.0723149, SHANNON_ENTROPY: 10.1610772, 
SearchBayesianSkopt: Config 510 is suboptimal. Config: {'topK': 1769, 'shrink': 1677, 'similarity': 'dice', 'normalize': True} - results: ROC_AUC: 0.1156619, PRECISION: 0.0230441, PRECISION_RECALL_MIN_DEN: 0.0879323, RECALL: 0.0859272, MAP: 0.0389365, MRR: 0.0800035, NDCG: 0.0597110, F1: 0.0363419, HIT_RATE: 0.2304407, ARHR: 0.0893673, NOVELTY: 0.0045199, AVERAGE_POPULARITY: 0.1615941, DIVERSITY_MEAN_INTER_LIST: 0.9608894, DIVERSITY_HERFINDAHL: 0.9960703, COVERAGE_ITEM: 0.3075650, COVERAGE_ITEM_CORRECT: 0.0208662, COVERAGE_USER: 0.6481691, COVERAGE_USER_CORRECT: 0.1199195, DIVERSITY_GINI: 0.0719768, SHANNON_ENTROPY: 10.1485901, 
SearchBayesianSkopt: Config 511 is suboptimal. Config: {'topK': 738, 'shrink': 1984, 'similarity': 'dice', 'normalize': True} - results: ROC_AUC: 0.1176465, PRECISION: 0.0236071, PRECISION_RECALL_MIN_DEN: 0.0902438, RECALL: 0.0882164, MAP: 0.0397607, MRR: 0.0819477, NDCG: 0.0611170, F1: 0.0372467, HIT_RATE: 0.2360707, ARHR: 0.0914455, NOVELTY: 0.0045399, AVERAGE_POPULARITY: 0.1554696, DIVERSITY_MEAN_INTER_LIST: 0.9645074, DIVERSITY_HERFINDAHL: 0.9964320, COVERAGE_ITEM: 0.3131473, COVERAGE_ITEM_CORRECT: 0.0218287, COVERAGE_USER: 0.6481691, COVERAGE_USER_CORRECT: 0.1226878, DIVERSITY_GINI: 0.0749379, SHANNON_ENTROPY: 10.2483117, 
SearchBayesianSkopt: Config 512 is suboptimal. Config: {'topK': 1643, 'shrink': 94, 'similarity': 'dice', 'normalize': True} - results: ROC_AUC: 0.1207654, PRECISION: 0.0241507, PRECISION_RECALL_MIN_DEN: 0.0924222, RECALL: 0.0904234, MAP: 0.0413248, MRR: 0.0852117, NDCG: 0.0631668, F1: 0.0381200, HIT_RATE: 0.2415065, ARHR: 0.0955667, NOVELTY: 0.0045359, AVERAGE_POPULARITY: 0.1579764, DIVERSITY_MEAN_INTER_LIST: 0.9637067, DIVERSITY_HERFINDAHL: 0.9963520, COVERAGE_ITEM: 0.3133397, COVERAGE_ITEM_CORRECT: 0.0221752, COVERAGE_USER: 0.6481691, COVERAGE_USER_CORRECT: 0.1239461, DIVERSITY_GINI: 0.0752760, SHANNON_ENTROPY: 10.2390606, 
SearchBayesianSkopt: Config 513 is suboptimal. Config: {'topK': 1473, 'shrink': 1790, 'similarity': 'dice', 'normalize': True} - results: ROC_AUC: 0.1154125, PRECISION: 0.0230829, PRECISION_RECALL_MIN_DEN: 0.0879794, RECALL: 0.0859699, MAP: 0.0389445, MRR: 0.0800153, NDCG: 0.0597326, F1: 0.0363940, HIT_RATE: 0.2308290, ARHR: 0.0894561, NOVELTY: 0.0045209, AVERAGE_POPULARITY: 0.1612113, DIVERSITY_MEAN_INTER_LIST: 0.9611231, DIVERSITY_HERFINDAHL: 0.9960936, COVERAGE_ITEM: 0.3077960, COVERAGE_ITEM_CORRECT: 0.0209432, COVERAGE_USER: 0.6481691, COVERAGE_USER_CORRECT: 0.1199195, DIVERSITY_GINI: 0.0720868, SHANNON_ENTROPY: 10.1533483, 
SearchBayesianSkopt: Config 514 is suboptimal. Config: {'topK': 1054, 'shrink': 722, 'similarity': 'dice', 'normalize': False} - results: ROC_AUC: 0.1174401, PRECISION: 0.0233159, PRECISION_RECALL_MIN_DEN: 0.0886991, RECALL: 0.0866345, MAP: 0.0394542, MRR: 0.0810214, NDCG: 0.0603542, F1: 0.0367431, HIT_RATE: 0.2331586, ARHR: 0.0907670, NOVELTY: 0.0045244, AVERAGE_POPULARITY: 0.1601329, DIVERSITY_MEAN_INTER_LIST: 0.9619804, DIVERSITY_HERFINDAHL: 0.9961794, COVERAGE_ITEM: 0.3093744, COVERAGE_ITEM_CORRECT: 0.0213667, COVERAGE_USER: 0.6481691, COVERAGE_USER_CORRECT: 0.1206745, DIVERSITY_GINI: 0.0728127, SHANNON_ENTROPY: 10.1739298, 
SearchBayesianSkopt: Config 515 is suboptimal. Config: {'topK': 216, 'shrink': 2520, 'similarity': 'dice', 'normalize': True} - results: ROC_AUC: 0.1200017, PRECISION: 0.0244807, PRECISION_RECALL_MIN_DEN: 0.0925434, RECALL: 0.0904550, MAP: 0.0411223, MRR: 0.0842831, NDCG: 0.0629893, F1: 0.0385329, HIT_RATE: 0.2448068, ARHR: 0.0946812, NOVELTY: 0.0046658, AVERAGE_POPULARITY: 0.1213803, DIVERSITY_MEAN_INTER_LIST: 0.9794297, DIVERSITY_HERFINDAHL: 0.9979240, COVERAGE_ITEM: 0.3456785, COVERAGE_ITEM_CORRECT: 0.0245621, COVERAGE_USER: 0.6481691, COVERAGE_USER_CORRECT: 0.1250786, DIVERSITY_GINI: 0.0948575, SHANNON_ENTROPY: 10.8571147, 
SearchBayesianSkopt: Config 516 is suboptimal. Config: {'topK': 917, 'shrink': 2391, 'similarity': 'dice', 'normalize': False} - results: ROC_AUC: 0.1163752, PRECISION: 0.0232770, PRECISION_RECALL_MIN_DEN: 0.0889487, RECALL: 0.0869362, MAP: 0.0394842, MRR: 0.0811682, NDCG: 0.0604720, F1: 0.0367218, HIT_RATE: 0.2327703, ARHR: 0.0905430, NOVELTY: 0.0045309, AVERAGE_POPULARITY: 0.1582666, DIVERSITY_MEAN_INTER_LIST: 0.9628828, DIVERSITY_HERFINDAHL: 0.9962696, COVERAGE_ITEM: 0.3102599, COVERAGE_ITEM_CORRECT: 0.0214052, COVERAGE_USER: 0.6481691, COVERAGE_USER_CORRECT: 0.1210520, DIVERSITY_GINI: 0.0734420, SHANNON_ENTROPY: 10.2006373, 
SearchBayesianSkopt: Config 517 is suboptimal. Config: {'topK': 1396, 'shrink': 928, 'similarity': 'dice', 'normalize': True} - results: ROC_AUC: 0.1164282, PRECISION: 0.0231606, PRECISION_RECALL_MIN_DEN: 0.0880884, RECALL: 0.0860676, MAP: 0.0391986, MRR: 0.0805166, NDCG: 0.0599822, F1: 0.0364993, HIT_RATE: 0.2316055, ARHR: 0.0901234, NOVELTY: 0.0045210, AVERAGE_POPULARITY: 0.1611474, DIVERSITY_MEAN_INTER_LIST: 0.9613068, DIVERSITY_HERFINDAHL: 0.9961120, COVERAGE_ITEM: 0.3081039, COVERAGE_ITEM_CORRECT: 0.0211357, COVERAGE_USER: 0.6481691, COVERAGE_USER_CORRECT: 0.1200453, DIVERSITY_GINI: 0.0722614, SHANNON_ENTROPY: 10.1573666, 
SearchBayesianSkopt: Config 518 is suboptimal. Config: {'topK': 1471, 'shrink': 877, 'similarity': 'dice', 'normalize': False} - results: ROC_AUC: 0.1162888, PRECISION: 0.0231800, PRECISION_RECALL_MIN_DEN: 0.0882825, RECALL: 0.0862617, MAP: 0.0390687, MRR: 0.0803434, NDCG: 0.0599193, F1: 0.0365408, HIT_RATE: 0.2317997, ARHR: 0.0899790, NOVELTY: 0.0045205, AVERAGE_POPULARITY: 0.1612887, DIVERSITY_MEAN_INTER_LIST: 0.9612579, DIVERSITY_HERFINDAHL: 0.9961071, COVERAGE_ITEM: 0.3079885, COVERAGE_ITEM_CORRECT: 0.0211742, COVERAGE_USER: 0.6481691, COVERAGE_USER_CORRECT: 0.1201711, DIVERSITY_GINI: 0.0721988, SHANNON_ENTROPY: 10.1554079, 
SearchBayesianSkopt: Config 519 is suboptimal. Config: {'topK': 1613, 'shrink': 1577, 'similarity': 'dice', 'normalize': False} - results: ROC_AUC: 0.1152983, PRECISION: 0.0231023, PRECISION_RECALL_MIN_DEN: 0.0879905, RECALL: 0.0859592, MAP: 0.0389122, MRR: 0.0799428, NDCG: 0.0597019, F1: 0.0364172, HIT_RATE: 0.2310231, ARHR: 0.0894163, NOVELTY: 0.0045201, AVERAGE_POPULARITY: 0.1614640, DIVERSITY_MEAN_INTER_LIST: 0.9609697, DIVERSITY_HERFINDAHL: 0.9960783, COVERAGE_ITEM: 0.3075650, COVERAGE_ITEM_CORRECT: 0.0209047, COVERAGE_USER: 0.6481691, COVERAGE_USER_CORRECT: 0.1197936, DIVERSITY_GINI: 0.0719970, SHANNON_ENTROPY: 10.1498199, 
SearchBayesianSkopt: Config 520 is suboptimal. Config: {'topK': 1667, 'shrink': 1514, 'similarity': 'dice', 'normalize': True} - results: ROC_AUC: 0.1152018, PRECISION: 0.0231411, PRECISION_RECALL_MIN_DEN: 0.0880364, RECALL: 0.0860051, MAP: 0.0389229, MRR: 0.0799474, NDCG: 0.0597283, F1: 0.0364695, HIT_RATE: 0.2314114, ARHR: 0.0894471, NOVELTY: 0.0045200, AVERAGE_POPULARITY: 0.1615393, DIVERSITY_MEAN_INTER_LIST: 0.9609316, DIVERSITY_HERFINDAHL: 0.9960745, COVERAGE_ITEM: 0.3076420, COVERAGE_ITEM_CORRECT: 0.0209047, COVERAGE_USER: 0.6481691, COVERAGE_USER_CORRECT: 0.1199195, DIVERSITY_GINI: 0.0719947, SHANNON_ENTROPY: 10.1492014, 
